73.082,598.13,2162.9,58.555,357,2204.1,45.33,162.73,2209.6,-91.536,368.27,2240.6,-169.33,120.46,2300.7,-239.49,-94.694,2126.2,-66.96,-24.111,2239.3,-96.558,-459.14,2186.9,-91.311,-846.67,2340.7,208.65,345.74,2167.5,285.2,91.197,2197.9,307.89,-149.06,2067.8,131.17,-38.983,2191.1,105.97,-454.08,2204.1,81.044,-841.05,2305.4
65.289,599.53,2143.2,57.191,357.92,2187.8,45.811,161.52,2196.5,-94.058,368.4,2226.6,-171.28,122.47,2287.2,-250.16,-89.755,2094.9,-62.938,-28.126,2230.2,-94.77,-460.36,2168.1,-90.638,-846.45,2339.8,208.44,347.43,2149,283.23,90.637,2180.8,307.49,-149.52,2063.9,131.8,-41.629,2180.3,105.97,-455.12,2194.6,77.653,-839.8,2300
65.289,599.53,2143.2,57.191,357.92,2187.8,45.811,161.52,2196.5,-94.058,368.4,2226.6,-171.28,122.47,2287.2,-250.16,-89.755,2094.9,-62.938,-28.126,2230.2,-94.77,-460.36,2168.1,-90.638,-846.45,2339.8,208.44,347.43,2149,283.23,90.637,2180.8,307.49,-149.52,2063.9,131.8,-41.629,2180.3,105.97,-455.12,2194.6,77.653,-839.8,2300
58.361,599.28,2123.9,52.205,355.86,2167.6,43.342,159.64,2180.6,-100.03,365.43,2208.3,-176.7,122.98,2274.6,-262.62,-78.806,2089.1,-61.52,-30.545,2219.3,-92.172,-451.49,2124.1,-128.78,-826.36,2320.6,204.44,346.28,2126.9,284.23,88.822,2161.8,302.08,-156.39,2056.2,130.48,-42.621,2167.9,105.42,-457.44,2190.3,77.994,-843.84,2302.3
57.267,590.77,2090,48.207,354.96,2151.7,40.133,159.45,2164.9,-104.13,363.7,2187.9,-181.38,123.2,2268.7,-280.85,-74.456,2064.6,-64.614,-30.509,2201.1,-93.022,-444.78,2101.4,-125.36,-825.53,2318.3,200.54,346.21,2115.4,281.55,88.153,2152,298.06,-162.42,2050.1,128.74,-41.605,2155.1,105.31,-457.42,2184.1,75.763,-840.07,2298.5
57.267,590.77,2090,48.207,354.96,2151.7,40.133,159.45,2164.9,-104.13,363.7,2187.9,-181.38,123.2,2268.7,-280.85,-74.456,2064.6,-64.614,-30.509,2201.1,-93.022,-444.78,2101.4,-125.36,-825.53,2318.3,200.54,346.21,2115.4,281.55,88.153,2152,298.06,-162.42,2050.1,128.74,-41.605,2155.1,105.31,-457.42,2184.1,75.763,-840.07,2298.5
51.224,587.38,2074.6,44.38,351.11,2137.2,36.287,154.93,2150,-107.3,359.52,2170.4,-188.46,126.69,2256.5,-299.34,-69.421,2038.9,-68.984,-35.865,2183.9,-96.164,-439.12,2090.9,-123.88,-821.91,2318.2,196.06,342.71,2104.1,278.33,87.713,2145.1,295.54,-165.82,2045.3,125.37,-46.637,2141.4,106.41,-463.33,2180.4,77.231,-844.59,2301.1
51.224,587.38,2074.6,44.38,351.11,2137.2,36.287,154.93,2150,-107.3,359.52,2170.4,-188.46,126.69,2256.5,-299.34,-69.421,2038.9,-68.984,-35.865,2183.9,-96.164,-439.12,2090.9,-123.88,-821.91,2318.2,196.06,342.71,2104.1,278.33,87.713,2145.1,295.54,-165.82,2045.3,125.37,-46.637,2141.4,106.41,-463.33,2180.4,77.231,-844.59,2301.1
39.987,585.55,2057.2,40.264,343.64,2121.9,32.539,149.46,2136.4,-110.54,352.17,2155.9,-199.77,130.49,2236.8,-318.6,-67.485,2004.5,-72.38,-39.223,2172.8,-106.17,-444.48,2080.9,-121.34,-821.54,2316,191.07,335.11,2087.9,273.36,83.809,2136,293.4,-170.71,2044.3,122.01,-50.22,2128.9,106.93,-468.55,2174.4,75.081,-845.66,2297.3
25.98,582.97,2036.9,25.109,343.45,2094.7,19.669,151.55,2111.8,-126.63,351.16,2133,-211.69,132.37,2219.1,-334.12,-56.109,1968.8,-78.676,-35.632,2152.3,-116.42,-442.82,2045.9,-119.43,-817.81,2310.1,176.85,335.74,2056.4,246.8,88.804,2121.7,290.22,-176.73,2039.6,107.13,-45.074,2105.4,106.46,-472.24,2167.5,68.986,-824.41,2280.5
25.98,582.97,2036.9,25.109,343.45,2094.7,19.669,151.55,2111.8,-126.63,351.16,2133,-211.69,132.37,2219.1,-334.12,-56.109,1968.8,-78.676,-35.632,2152.3,-116.42,-442.82,2045.9,-119.43,-817.81,2310.1,176.85,335.74,2056.4,246.8,88.804,2121.7,290.22,-176.73,2039.6,107.13,-45.074,2105.4,106.46,-472.24,2167.5,68.986,-824.41,2280.5
13.153,579.99,2017.1,19.546,342.4,2075.2,15.006,149.57,2095.1,-132.23,349.54,2109.7,-222.34,131.88,2192,-358.36,-41.788,1940,-83.429,-38.85,2136.4,-120.63,-449.25,2028.4,-117.68,-818.33,2312.2,171.32,335.26,2040.6,239.56,89.467,2114.9,285.39,-173.31,2042.5,104.36,-47.686,2093.6,105.01,-472.17,2157.3,70.749,-829.36,2281.8
13.153,579.99,2017.1,19.546,342.4,2075.2,15.006,149.57,2095.1,-132.23,349.54,2109.7,-222.34,131.88,2192,-358.36,-41.788,1940,-83.429,-38.85,2136.4,-120.63,-449.25,2028.4,-117.68,-818.33,2312.2,171.32,335.26,2040.6,239.56,89.467,2114.9,285.39,-173.31,2042.5,104.36,-47.686,2093.6,105.01,-472.17,2157.3,70.749,-829.36,2281.8
0.042843,574.21,1996.3,10.832,341.3,2052.6,6.8626,146.76,2075.8,-143.55,347.42,2077.6,-241.61,128.23,2150.8,-380.88,-44.396,1910.4,-92.733,-43.989,2114.3,-126.54,-449.97,2006.5,-125.5,-820.11,2261.2,165.22,335.18,2027.7,235.62,86.624,2099.6,273.17,-178.42,2029.3,98.519,-51.567,2083.5,100.78,-472.92,2144.7,68.742,-835.85,2286.3
-19.798,567.54,1962.4,-2.4745,332.07,2029.6,-3.1268,138.79,2055.1,-156.61,336.36,2058.2,-271.17,106.42,2121.7,-400.18,-34.182,1858.9,-96.798,-51.902,2097.8,-128.12,-452.54,1999.7,-130.16,-825.42,2220.1,151.66,327.78,2001,232.07,88.259,2095.6,269.75,-168.46,2025.4,89.24,-57.08,2063.3,96.315,-472.33,2134,62.605,-829.49,2276.9
-19.798,567.54,1962.4,-2.4745,332.07,2029.6,-3.1268,138.79,2055.1,-156.61,336.36,2058.2,-271.17,106.42,2121.7,-400.18,-34.182,1858.9,-96.798,-51.902,2097.8,-128.12,-452.54,1999.7,-130.16,-825.42,2220.1,151.66,327.78,2001,232.07,88.259,2095.6,269.75,-168.46,2025.4,89.24,-57.08,2063.3,96.315,-472.33,2134,62.605,-829.49,2276.9
-31.995,559.83,1942.8,-12.937,323.56,2012.5,-11.49,130.36,2037.5,-170.85,325.9,2039.7,-295.72,92.557,2082.7,-429.61,-42.784,1820.3,-101.27,-61.483,2078.3,-131.11,-457.28,1990.1,-136.8,-829.79,2188.5,144.98,321.21,1985.3,224.01,85.662,2088.3,267.78,-158.09,2021.5,81.182,-64.191,2046.8,94.613,-470.03,2126.6,59.345,-821.66,2274.3
-31.995,559.83,1942.8,-12.937,323.56,2012.5,-11.49,130.36,2037.5,-170.85,325.9,2039.7,-295.72,92.557,2082.7,-429.61,-42.784,1820.3,-101.27,-61.483,2078.3,-131.11,-457.28,1990.1,-136.8,-829.79,2188.5,144.98,321.21,1985.3,224.01,85.662,2088.3,267.78,-158.09,2021.5,81.182,-64.191,2046.8,94.613,-470.03,2126.6,59.345,-821.66,2274.3
-57.327,556.66,1905.1,-29.272,319.26,1987.5,-24.113,126.07,2014,-195.35,317.72,2008.5,-310.46,83.528,2061.2,-448.38,-29.642,1785.3,-113.84,-67.997,2052.6,-135.35,-472.18,1981.5,-131.8,-834.28,2183.8,136.81,320.81,1966.5,207.41,89.157,2075.5,260.42,-150.98,2009.6,75.931,-66.233,2028.6,90.954,-468.22,2117.8,58.171,-815.15,2277
-73.082,555.72,1884.8,-43.27,315.09,1968.1,-35.798,122.89,1993.8,-210.49,311.24,1987.9,-337.16,73.964,2027.8,-473.38,-26.919,1738.1,-124.85,-71.526,2031,-136.81,-480.24,1975.1,-133.68,-843.25,2154.9,123.95,318.93,1948.2,199.91,79.459,2047.6,251.37,-147.33,1995.8,68.197,-67.088,2008.1,86.348,-470.3,2101.2,56.422,-809.65,2282.3
-73.082,555.72,1884.8,-43.27,315.09,1968.1,-35.798,122.89,1993.8,-210.49,311.24,1987.9,-337.16,73.964,2027.8,-473.38,-26.919,1738.1,-124.85,-71.526,2031,-136.81,-480.24,1975.1,-133.68,-843.25,2154.9,123.95,318.93,1948.2,199.91,79.459,2047.6,251.37,-147.33,1995.8,68.197,-67.088,2008.1,86.348,-470.3,2101.2,56.422,-809.65,2282.3
-104.8,540.19,1851.5,-63.968,306.16,1941.6,-49.88,118.43,1973,-233.45,296.39,1959.2,-375.79,52.257,1967.7,-503.25,-22.465,1694.9,-131.23,-74.803,2014.3,-156.15,-503.05,1968.9,-137.78,-861.81,2133.1,105.51,315.93,1924,187.4,76.266,2034,243.97,-143.36,1980.6,59.645,-63.8,1994.4,84.862,-467.77,2089,58.767,-809.78,2286.8
-104.8,540.19,1851.5,-63.968,306.16,1941.6,-49.88,118.43,1973,-233.45,296.39,1959.2,-375.79,52.257,1967.7,-503.25,-22.465,1694.9,-131.23,-74.803,2014.3,-156.15,-503.05,1968.9,-137.78,-861.81,2133.1,105.51,315.93,1924,187.4,76.266,2034,243.97,-143.36,1980.6,59.645,-63.8,1994.4,84.862,-467.77,2089,58.767,-809.78,2286.8
-129.44,533.68,1813.9,-81.964,303.71,1903.2,-62.132,118.44,1947,-246.77,291.52,1926.2,-385.45,60.954,1944.7,-526.68,-23.424,1652.1,-134.36,-73.649,2003.6,-166.06,-491.22,1933.5,-141.33,-868.74,2109.5,82.842,315.91,1880.1,165.24,84.024,1997.9,232.1,-130.78,1966.1,49.758,-60.025,1977.9,82.968,-466.26,2088.8,58.039,-805.8,2289.8
